purskkaev	S	11
purskuma	V	8
puru	D/S	15
puruks	D	22
purunema	V	29
purunemine	S	8
purustama	V	27
pusima	V	5
puskar	S	7
pussitama	V	5
putka	S	9
putukas	S	29
puudu	D	37
puuduja	S	5
puudulik	A	15
puuduma	V	218
puudumine	S	79
puudus	S	68
puudutama	V	154
puudutav	A	27
puudutus	S	15
puuduv	A	9
puuk	S	15
puuoks	S	6
puurima	V	16
puur	S/S	23
puu	S	271
puus	S	29
puutumatu	A	8
puutumatus	S	5
puutuma	V	131
puutuv	A	6
puutüvi	S	9
puuvili	S	13
puuvillane	A	5
puänt	S	5
põdema	V	10
põder	S	34
põdev	A	6
põgeneja	S	5
põgenema	V	100
põgenemine	S	13
põgenik	S	22
põgus	A	13
põgusalt	D	10
põhikool	S	33
põhiline	A	43
põhiliselt	D	53
põhimõte	S	83
põhimõtteline	A	29
põhimõtteliselt	D	60
põhinema	V	31
põhiosa	S	5
põhi	S	145
põhiseaduslik	A	7
põhjal	D	104
põhjalik	A	32
põhjalikult	D	42
põhjalikum	A	6
põhjalikumalt	D	6
põhjamaine	A	8
põhjama	V	12
põhjanaaber	S	16
põhjarannik	S	13
põhjavesi	S	6
põhjendamatu	A	10
põhjendama	V	102
põhjendus	S	27
põhjus	S	388
põhjustaja	S	5
põhjustama	V	99
põhk	S	24
põikama	V	22
põimima	V	9
põimuma	V	13
põld	S	101
põlema	V	133
põlemine	S	8
põletama	V	48
põletamine	S	11
põletav	A	10
põlev	A	9
põlevkivi	S	10
põlgama	V	23
põline	A	15
põll	S	18
põllumaa	S	8
põllumajandus	S	59
põllumajandussaadus	S	10
põllumees	S	32
põlluserv	S	8
põllutööline	S	5
põllutöö	S	5
põlvili	D	29
põlvitama	V	7
põlvkond	S	66
põlv	S	100
põnev	A	48
põnevam	A	11
põnevus	S	13
põrandaalune	A/S	5
põrand	S	161
põrgu	S	22
põrkama	V	28
põrkuma	V	14
põrm	S	20
põrmugi	D	24
põrnitsema	V	34
põrsas	S	9
põrutama	V	15
põsk	S	80
põud	S	8
põuetasku	S	15
põõsas	S	51
pädev	A	7
päevakord	S	23
päevane	A	16
päevapalk	S	6
päevapealt	D	8
päevaraamat	S	12
päevaraha	S	6
päevauudis	S	5
päevavalge	S	9
päevavalgus	S	7
päevik	S	28
päev	S	1380
pähe	D	28
pähkel	S	9
päikeseline	A	7
päikesepaisteline	A	12
päikesepaiste	S	7
päikesetõus	S	6
päikesevalgus	S	12
päike	S/S	220
päine	A	7
pälvima	V	36
pärale	D	21
päralt	D	8
pärandama	V	13
pärand	S	8
pärandus	S	6
pärast	D	1567
pärastlõuna	S	47
pärg	S	27
päri	D	11
pärija	S	11
pärima	V	190
pärimine	S	9
pärinema	V	53
pärinev	A	5
päris	D	307
päriseks	D	5
päriselt	D	51
pärit	D	119
päritolu	S	38
pärl	S	6
pärn	S	41
pärssima	V	15
päts	S/S	13
pätt	S	15
pääl	D	17
pääle	D	19
pääsema	V	279
pääsemine	S	26
pääs	S	28
päästeamet	S	29
päästerõngas	S	5
päästeteenistus	S	14
päästev	A	9
päästja	S	8
päästma	V	114
päästmine	S	17
pääsuke	S	21
pöial	S	15
pöid	S	5
pööning	S	16
pöörama	V	237
pööramine	S	6
pöörane	A	18
pöördumatu	A	10
pöörduma	V	241
pöördumine	S	26
pööre	S	23
pööripäev	S	5
pööritama	V	7
pöörlema	V	15
pöörlev	A	7
püha	A/S	69
pühadus	S	7
pühak	S	8
pühapäevane	A	12
pühapäeviti	D	7
pühapäev	S	112
pühendama	V	44
pühenduma	V	15
püherdama	V	5
pühitsema	V	11
pühkima	V	73
püksirihm	S	12
püks	S	92
pürgija	S	11
pürgima	V	17
pürgimine	S	6
pürgiv	A	8
püsimajäämine	S	5
püsima	V	172
püsimine	S	14
püsiv	A	25
püsivus	S	13
püss	S	34
püsti	D	141
püstitama	V	29
püstolkuulipilduja	S	9
püstol	S	47
püüdev	A	7
püüdja	S	5
püüdlema	V	11
püüdlik	A	7
püüdlus	S	10
püüdma	V	602
püüdmine	S	13
püüe	S	13
raadiojaam	S	9
raadio	S	122
raamat	S	405
raamatukauplus	S	5
raamatukogu	S	107
raamatupidaja	S	16
raamatupidamine	S	22
raamatupood	S	10
raamaturiiul	S	11
raamatutarkus	S	6
raames	D	24
raamima	V	5
raam	S	40
raasuke	S	7
raatsima	V	9
rabama	V	23
raba	S	19
rabelema	V	24
rabelemine	S	8
rada	S	81
radiaator	S	6
radikaalne	A	10
raekoda	S	35
raev	S	17
raevukalt	D	10
raevukas	A	6
ragin	S	14
rahaasi	S	7
rahakott	S	43
rahaline	A	44
rahandusministeerium	S	49
rahapakk	S	7
rahapuudus	S	7
rahareform	S	7
raha	S	941
rahasumma	S	8
rahatäht	S	22
rahe	S	5
rahn	S	13
rahuaeg	S	9
rahul	D	93
rahuldama	V	49
rahuldamine	S	6
rahuldav	A	19
rahulduma	V	5
rahuldus	S	17
rahule	D	55
rahuleping	S	10
rahulik	A	94
rahulikult	D	98
rahulikum	A	6
rahulikumalt	D	6
rahulolematu	A/S	13
rahulolematus	S	8
rahulolev	A	21
rahulolu	S	14
rahumeeli	D	12
rahumeelne	A	6
rahunema	V	30
rahu	S	158
rahustama	V	41
rahustav	A	13
rahutu	A	31
rahutus	S	31
rahvahulk	S	11
rahvamaja	S	18
rahvas	S	542
rahvuskaaslane	S	5
rahvuskultuur	S	8
rahvuslik	A	99
rahvusriik	S	8
rahvus	S	56
rahvusvaheline	A	215
raiskama	V	38
raiskamine	S	12
raisk	S/S	19
raisku	D	8
raiuma	V	33
rajaja	S	12
rajama	V	76
rajamine	S	51
rajanema	V	9
rajatav	A	9
rajatis	S	6
rajoon	S	21
rakendama	V	58
rakendus	S	7
rake	S	6
rakett	S	16
rakk	S/S	12
ralli	S	5
rammima	V	10
ramm	S	7
rand	S	134
range	A	32
rangelt	D	29
rangem	A	9
rangus	S	7
ranits	S	8
rannaküla	S	20
rannaliiv	S	10
rannik	S	19
rant	S	5
raport	S	23
raputama	V	83
rase	A/S	16
rasedus	S	17
raseerima	V	5
raske	A	487
raskelt	D	37
raskem	A	80
raskesti	D	16
raskune	A	6
raskus	S	79
rassima	V	6
rass	S	6
rasva	D	7
rasvane	A	14
rasv	S	16
ratas	S	83
ratastool	S	6
ratsionaalne	A	5
ratsutama	V	13
rattur	S	13
raudne	A	21
raud	S	64
raudteejaam	S	23
raudteelane	S	5
raudtee	S	82
raudteetamm	S	5
rauk	S	8
ravima	V	20
ravimine	S	5
ravim	S	38
ravi	S	43
reaalne	A	45
reaalselt	D	13
reaalsus	S	23
reageerima	V	35
reageerimine	S	7
reageering	S	10
reaktsioon	S	23
realiseerima	V	14
realiseerimine	S	20
realistlik	A	10
reamees	S	5
rebane	S	53
rebenema	V	13
rebestama	V	6
rebima	V	60
redel	S	5
reedene	A	6
reede	S	130
reegel	S	67
reetma	V	30
reetmine	S	12
reetur	S	11
refereerima	V	5
referendum	S	17
reform	S	40
regi	S	25
register	S	17
registreerima	V	64
registreerimine	S	11
regulaarne	A	7
regulaarselt	D	12
reguleerima	V	33
reguleerimine	S	12
reha	S	9
rehetuba	S	6
rehkendama	V	12
rehmama	V	6
rehv	S	34
reibas	A	18
reid	S/S	11
reipalt	D	7
reisija	S	37
reisikulu	S	5
reisilaev	S	5
reisima	V	23
reis	S/S	109
reklaamima	V	18
reklaam	S	65
rektor	S	33
religioon	S	6
relvastama	V	16
relvaäri	S	9
relv	S	107
remontima	V	19
remontimine	S	7
remont	S	72
renoveerima	V	7
rentima	V	18
rentimine	S	7
rentnik	S	14
rent	S	26
rentsel	S	5
reostama	V	5
repertuaar	S	15
repliik	S	20
reporter	S	10
repressioon	S	9
reserveerima	V	7
reserv	S	20
residents	S	8
ressurss	S	21
restaureerima	V	5
restoran	S	74
rest	S/S	6
režiim	S	8
režissöör	S	23
retk	S	15
retooriline	A	8
retsept	S	12
revolutsioon	S	24
revolver	S	10
riba	S	22
ribi	S	6
ridamisi	D	6
rida	S	154
rihm	S	18
riidekapp	S	8
riidetükk	S	10
riie	S	174
riietama	V	10
riietuma	V	11
riietus	S	11
riigiametnik	S	36
riigiettevõte	S	17
riigijuht	S	10
riigikaitse	S	21
riigikogu	S	427
riigimees	S	8
riigipea	S	15
riigipiir	S	7
riigipööre	S	5
riikidevaheline	A	11
riiklik	A	124
riik	S	1206
riismed	S	5
riis	S	9
riist	S	14
riisuma	V	11
riit	S	21
riiul	S	61
riivama	V	17
riivima	V	6
rikas	A	68
rikkalik	A	5
rikkam	A	11
rikkis	D	5
rikkuma	V	142
rikkumine	S	45
rikkus	S	26
rindkere	S	5
rind	S	179
ringi	D	269
ringis	D	14
ringkaitse	S	6
ringkond	S	26
ringlema	V	7
ring	S	91
ringsõit	S	5
rinnahoidja	S	8
rinnavähk	S	6
rinne	S	38
rippuma	V	84
rippuv	A	19
ripse	S	10
riputama	V	37
riskantne	A	6
riskima	V	15
risk	S	40
risti	D	49
ristik	S	12
ristima	V	23
ristiusk	S	9
ristmik	S	34
rist	S	113
ristsõna	S	7
ristumine	S	5
rituaal	S	6
rivaal	S	22
rivi	S	37
rohekas	A	15
roheline	A	152
rohelus	S	8
rohi	S	55
rohke	A	13
rohkem	D	867
rohkesti	D	23
rohkus	S	9
rohtla	S	7
rohtu	D	12
roll	S	128
romaan	S	46
romantika	S	7
romantiline	A	20
rongkäik	S	11
rong	S	117
ronima	V	115
ronimine	S	6
roobas	S	8
roog	S/S	14
rookima	V	8
rool	S	29
roomama	V	29
roosa	A/S	36
roosakas	A	6
roosiline	A	6
roos	S	24
rooste	S	10
roostes	D	11
roostetama	V	14
rootsi	A	40
rootslane	S	43
ropendama	V	8
ropp	A	5
roppus	S	5
rott	S	28
rubla	S	122
rubriik	S	7
rukis	S	12
rukkilill	S	9
rullima	V	9
rull	S	7
rulluma	V	10
rumal	A	59
rumalus	S	31
rumeenlane	S	13
rusikas	S	47
rusu	S	6
rutem	D	8
rutiinne	A	6
rutiin	S	7
ruttama	V	57
ruttu	D	58
ruuduline	A	12
ruum	S	247
ruutmeeter	S	53
ruut	S	17
rõdu	S	37
rõhk	S	14
rõhuma	V	17
rõhutama	V	104
rõhutatult	D	9
rõhuv	A	6
rõivas	S	43
rõngas	S	18
rõõm	S	139
rõõmsalt	D	32
rõõmus	A	56
rõõmustama	V	47
rõõsk	A	8
räbal	A/S	7
räige	A	6
räim	S	9
rämps	A/S	6
rändama	V	30
rändamine	S	6
rändav	A	9
ränd	S	5
rängem	A	5
ränk	A	31
ränkraske	A	5
rännak	S	13
räpakas	A	5
räpane	A	25
räsima	V	14
rätik	S	24
rätsep	S	49
rääkija	S	9
rääkimata	D	64
rääkima	V	1494
rääkimine	S	35
rääkiv	A	12
räämas	D	7
räästas	S	12
rööbas	S	15
röökima	V	13
röövel	S	46
röövik	S	6
röövima	V	58
röövimine	S	12
rööv	S	17
rügama	V	5
rühikas	A	6
rühkima	V	9
rühmaülem	S	9
rühm	S	55
ründaja	S	17
ründama	V	56
rünnak	S	53
rüpp	S	22
rütm	S	36
rüüpama	V	48
rüü	S	10
rüüstama	V	11
rüütel	S	18
saabas	S	44
saabuma	V	214
saabumine	S	37
saabunu	S	18
saabuv	A	23
saadav	A	26
saade	S	66
saadetis	S	9
saadik	D/S	79
saadu	S	25
saagima	V	19
saag	S	17
saaja	S	10
saak	S	39
saalima	V	25
saal	S	128
saamatu	A	11
saamatus	S	7
saama	V	5894
saamine	S	118
saarlane	S	5
saar	S/S	180
saastama	V	10
saast	S	6
saatanlik	A	6
saatel	D	51
saatev	A	5
saati	D	10
saatja	S	21
saatkond	S	37
saatma	V	551
saatmine	S	25
saatusekaaslane	S	5
saatuslik	A	17
saatus	S	144
saav	A	66
saavutama	V	142
saavutamine	S	23
saavutus	S	33
saba	S	56
sadakond	N	18
sadama	V	173
sadam	S	178
sada	N	165
sadul	S	17
sadu	S	37
saepuru	S	9
sagedamini	D	34
sagedane	A	12
sagedasti	D	7
sagedus	S	7
sageli	D	145
sagenema	V	7
sagin	S	5
sahin	S	8
sahtel	S	23
sai	S	57
saja-aastane	A	6
sajakroonine	A/S	8
sajandilõpp	S	5
sajanditagune	A	6
sajandivahetus	S	5
sajand	S	176
sajas	N	5
sajatama	V	5
saksa	A	202
sakslane	S	124
saladuslik	A	6
saladus	S	81
salaja	D	38
salajane	A	36
salakaubavedu	S	7
salakaup	S	10
salakaval	A	11
salamisi	D	8
salapärane	A	46
salapära	S	9
salapäraselt	D	7
salat	S	9
sale	A	27
salgama	V	38
salk	S/S	19
sallima	V	38
sallivus	S	5
salm	S	7
salong	S	27
salvama	V	5
salvestama	V	10
samaaegselt	D	19
samahästi	D	6
samalaadne	A	11
samamoodi	D	21
samanimeline	A	6
sama	P	856
samas	D	373
samastama	V	5
samasugune	P	97
samavõrd	D	5
samavõrra	D	6
sambo	S	5
sammal	S	9
sammas	S	11
samm	S	292
samm-sammult	D	6
sammuke	S	6
sammuma	V	54
samovar	S	10
samuti	D	452
sanatoorium	S	13
sang	S	8
sanitar	S	11
sant	A/S	16
sara	S	6
sarjama	V	7
sarm	S	5
sarnane	A	61
sarnanema	V	34
sarnasus	S	7
sarn	S	18
sarv	S	22
sassi	D	14
sassis	D	9
satiir	S	6
sattuma	V	280
saun	S	86
sau	S	7
savi	S	14
seadeldis	S	6
seade	S/S	40
seadma	V	186
seadmine	S	14
seaduserikkumine	S	15
seadusevastane	A	15
seaduslik	A	35
seaduslikkus	S	10
seaduslikult	D	9
seaduspärane	A	5
seaduspära	S	5
seaduspärasus	S	10
seadus	S	483
seal	D	965
sealhulgas	D	58
sealiha	S	12
sealjuures	D	31
sealne	A	73
sealsamas	D	43
sealt	D	268
seanss	S	12
seas	D	83
seast	D	24
sedakorda	D	7
sedamaid	D	12
sedamööda	D	6
sedasi	D	23
sedasorti	D	15
sedaviisi	D	9
sedavõrd	D	54
sedel	S	5
seebimull	S	7
seedima	V	10
see-eest	D	18
seega	D	217
seejuures	D	60
seejärel	D	205
seekord	D	126
seekordne	A	23
seelik	S	19
seeläbi	D	20
seeme	S	24
seen	S	21
see	P	18441
seepeale	D	35
seep	S	18
seepärast	D	165
seeria	S	28
seersant	S	8
seesama	P	147
sees	D	199
seesinane	P	9
seesmine	A	7
seest	D	63
seestpoolt	D	13
seesugune	P	47
seetõttu	D	172
seevastu	D	40
segadus	S	93
segaja	S	5
segamatult	D	8
segama	V	155
segamini	D	16
segane	A	51
segav	A	5
segavereline	A	8
segi	D	31
segunema	V	22
segu	S	15
seier	S	6
seif	S	15
seiklema	V	7
seiklus	S	21
seik	S	12
sein	S	265
seisev	A	55
seisja	S	12
seiskuma	V	7
seisma	V	892
seismine	S	11
seisnema	V	37
seis	S	92
seisukoht	S	194
seisukord	S	18
seisund	S	64
seisus	S	10
seitsekümmend	N	25
seitse	N	168
seitseteist	N	7
seitsmekümnes	N	7
seitsmene	A	8
seitsmes	N	25
sekeldus	S	9
sekka	D	51
sekkuma	V	35
sekkumine	S	13
sekretär	S	43
seks	S	16
seksuaalne	A	21
seksuaalsuhe	S	5
seksuaalsus	S	10
sektor	S	46
sekund	S	70
selekteerima	V	6
seletamatu	A	7
seletama	V	220
seletatav	A	5
seletus	S	45
selge	A	350
selgelt	D	67
selgem	A	28
selgesti	D	47
selginema	V	6
selgitama	V	312
selgitamine	S	15
selgitus	S	33
selgitustöö	S	5
selg	S	414
selguma	V	191
selgusetu	A	10
selgus	S	81
selili	D	21
seljakott	S	28
seljataga	D	30
seljatugi	S	9
sellal	D	11
sellegipoolest	D	23
sellekohane	A	6
sellepärast	D	215
selline	P	1033
selliselt	D	12
sell	S	28
seltsima	V	8
seltsimees	S	59
seltsis	D	22
seltskondlik	A	9
seltskond	S	101
selts	S	108
semester	S	5
seminar	S	26
senaator	S	7
seniajani	D	8
seni	D	280
senikaua	D	13
seniks	D	5
senine	A	160
senini	D	29
sensatsiooniline	A	5
sentimeeter	S	41
sent	S	40
seonduv	A	15
seos	S	90
seostama	V	20
seostuma	V	11
sepp	S	28
september	S	187
septembrikuu	S	7
serblane	S	7
seriaal	S	7
serveerima	V	19
server	S	7
serv	S/S	72
sestap	D	20
sest	D	1747
sfäär	S	9
sibul	S	31
side	S/S	56
sidrun	S	5
siduma	V	283
siga	A/S	150
sigadus	S	7
sigaret	S	49
siginema	V	15
signaal	S	24
sihilikult	D	6
sihtasutus	S	31
sihtima	V	28
sihtkoht	S	6
siht	S	36
sihuke	P	25
sihvakas	A	9
siia	D	282
siiamaani	D	33
siiani	D	86
siia-sinna	D	10
siiatulek	S	5
siilisoeng	S	5
siil	S/S	10
siin	D/S	1145
siinjuures	D	7
siinkandis	D	7
siinkohal	D	44
siinmail	D	13
siinne	A	79
siinsamas	D	56
siin-seal	D	20
siiralt	D	11
siiras	A	20
siirduma	V	24
siirus	S	7
siis	D	4529
siiski	D	399
siit	D	186
siitpeale	D	7
sikk	S	14
sikutama	V	21
sild	S	60
sile	A	35
sillutama	V	8
silmama	V	22
silmanurk	S	9
silmanähtavalt	D	14
silmapaistev	A	9
silmapiir	S	30
silmapilk	S	54
silmapilkselt	D	11
silmatorkav	A	7
silmatorkavalt	D	7
silmavaade	S	11
silmitsema	V	102
silmitsi	D	8
silm	S/S	1149
silmus	S	5
silp	S	7
silt	S	24
siluett	S	19
siluma	V	14
sina	P/S	5139
sini-must-valge	A/S	7
sinine	A/S	114
sinivaal	S	9
sink	S	7
sinna	D	417
sinnapaika	D	13
sinnasamasse	D	5
sipelgas	S	7
sirelipõõsas	S	10
sirel	S	8
sirge	A/S	57
sirgelt	D	10
sirguma	V	12
sirm	S	8
sirutama	V	80
sirvima	V	9
sisaldama	V	57
sisalduma	V	9
sisaldus	S	7
sisalduv	A	5
siseasi	S	7
sisemine	A	40
siseministeerium	S	56
sisemiselt	D	11
sisemus	S	40
sisendama	V	27
sisenema	V	39
sisim	A	10
sisse	D	582
sissejuhatus	S	8
sissekirjutus	S	6
sissekäik	S	7
sissemurdmine	S	9
sissepoole	D	6
sissepääs	S	13
sissesõit	S	10
sissetoomine	S	5
sissetulek	S	46
sissevedu	S	9
sisukas	A	8
sisuline	A	28
sisuliselt	D	49
sisu	S	72
sisustama	V	14
sitke	A	7
sitt	A/S	14
situatsioon	S	29
skaala	S	12
skandaal	S	48
skeem	S	22
skorpion	S	20
skulptuur	S	12
slaavi	A	7
sobilik	A	8
sobimatu	A	8
sobima	V	196
sobitama	V	15
sobituma	V	5
sobiv	A	59
sobivam	A	10
sodi	S	10
soe	A/S	216
soemüür	S	5
soeng	S	14
soetama	V	24
sogane	A	7
sohva	S	12
sokk	S/S	41
sokutama	V	8
soldat	S	26
solidaarsus	S	10
soliidne	A	24
solist	S	25
solvama	V	19
solvang	S	8
solvav	A	10
solvuma	V	24
solvumine	S	6
soni	S	6
soodne	A	38
soo	D/S	23
soodsalt	D	8
soodsam	A	11
soojakraad	S	5
soojem	A	17
soojendama	V	21
soojendus	S	6
soojenema	V	5
soojus	S	73
soolane	A	13
sooline	A	5
sool	S/S	37
soome	A	49
soomekeelne	A	8
soomlane	S	120
soomlanna	S	6
sooritama	V	40
sooritamine	S	12
soosik	S	7
soostuma	V/V	15
sootuks	D	25
soovija	S	34
soovimatu	A	10
soovima	V	398
soovitama	V	126
soovitatav	A	6
soovitav	A	18
soovitus	S	25
soov	S	211
sopp	S/S	7
sopran	S	6
sorima	V	11
sort	S	39
sorts	S/S	6
sosistama	V	78
sotsiaalne	A	56
sotsiaalselt	D	5
sotsialism	S	18
sotsialistlik	A	20
sots	S	9
spekulant	S	6
spekulatiivne	A	6
spekulatsioon	S	11
spekuleerima	V	8
spetsiaalne	A	22
spetsialist	S	58
spetsiifiline	A	11
spioon	S	9
sponsor	S	22
spordilaager	S	5
spordivõistlus	S	5
sportlane	S	29
sportlik	A	14
sport	S	53
sprott	S	12
spurtima	V	6
staabiülem	S	9
staadion	S	20
staadium	S	7
staap	S	7
staar	S	13
staatus	S	27
stabiilne	A	26
stabiilsus	S	24
stagnaaeg	S	8
stalinlik	A	5
start	S	11
statistika	S	21
statistiline	A	18
stereotüüp	S	5
stiilne	A	7
stiil	S	40
stipendium	S	12
stjuardess	S	7
strateegiline	A	42
streikima	V	5
streik	S	8
stress	S	13
struktuur	S	51
stseen	S	13
stsenaarium	S	21
stuudio	S	13
subjektiivne	A	7
subjekt	S	15
sugenema	V	11
sugulane	S	81
sugu	S/D	133
suguvõsa	S	20
suguühe	S	5
suhe	S	294
suhkur	S	27
suhteline	A	22
suhteliselt	D	110
suhtes	D	176
suhtlema	V	45
suhtlemine	S	36
suhtlus	S	5
suhtuma	V	104
suhtumine	S	83
sui	D	5
suisa	D	11
suitsema	V	9
suitsetama	V	42
suitsetamine	S	8
suits	S	88
sujuma	V	11
sujuv	A	6
sujuvalt	D	7
sukelduma	V	25
sukk	S	51
sula	A/S	8
sulama	V	60
sulam	S	8
sulane	S	11
sularaha	S	15
sulaselge	A	5
sulatama	V	10
suletu	S	35
sulgema	V	121
sulgemine	S	22
sulg	S/S	34
sulguma	V	16
suli	S	14
sumbuma	V	13
sume	A	5
summa	S	138
summ	S	9
summutama	V	16
sundima	V	212
sund	S	13
sunnil	D	8
supelrand	S	7
supp	S	39
surelik	A	7
surema	V	214
surisema	V	9
surmama	V	9
surmavalt	D	5
surm	S	281
surnuaed	S	54
surnud	A	29
surnukeha	S	35
surnu	S	97
suruma	V	197
surve	S	54
susi	S	5
suss	S	9
suubuma	V	5
suudlema	V	65
suudlus	S	19
suue	S	6
suukorv	S	5
suuline	A	5
suunama	V	132
suunamine	S	6
suunas	D	81
suund	S	137
suunduma	V	42
suunduv	A	6
suunitlus	S	8
suunurk	S	21
suur	A	1797
suurejooneline	A	14
suurelt	D	6
suurem	A	572
suuremalt	D	6
suurendama	V	82
suurendamine	S	29
suurenema	V	79
suurenemine	S	26
suurepärane	A	57
suurepäraselt	D	24
suuresti	D	28
suurim	A	170
suurkuju	S	5
suurlinn	S	11
suurmees	S	11
suursugune	A	13
suurtükk	S	6
suurune	A	71
suuruselt	D	6
suurusjärk	S	10
suurus	S	109
suu	S	354
suusataja	S	17
suusatama	V	11
suusk	S	36
suuteline	A	21
suutlikkus	S	5
suutmatus	S	9
suutma	V	724
suutäis	S	15
suvaline	A	5
suva	S	5
suvatsema	V	12
suveilm	S	5
suvelaager	S	5
suveniir	S	5
suvepäev	S	11
suveöö	S	10
suvila	S	30
suvine	A	42
suvi	S	304
suvitaja	S	15
suvitama	V	11
suviti	D	8
sõber	S	291
sõbralik	A	51
sõbralikult	D	21
sõbralikum	A	5
sõbranna	S	42
sõbratar	S	23
sõdalane	S	6
sõda	S	186
sõdima	V	21
sõdur	S	112
sõel	S	5
sõeluma	V	12
sõiduauto	S	37
sõidukijuht	S	5
sõiduk	S	79
sõiduriist	S	5
sõidutama	V	17
sõidutee	S	16
sõiduvesi	S	7
sõimama	V	22
sõim	S/S	7
sõitev	A	28
sõitja	S	26
sõitma	V	743
sõitmine	S	14
sõit	S	109
sõjaaegne	A	5
sõjaaeg	S	5
sõjajärgne	A	11
sõjakas	A	7
sõjalaev	S	13
sõjaline	A	36
sõjamees	S	9
sõjavang	S	5
sõjaveteran	S	5
sõjaväebaas	S	6
sõjaväelane	S	24
sõjaväeline	A	11
sõjaväeteenistus	S	7
sõjavägi	S	83
sõlmima	V	160
sõlmimine	S	49
sõlm	S	12
sõltumatu	A	31
sõltumatult	D	5
sõltumatus	S	9
sõltuma	V	113
sõltuv	A	7
sõltuvalt	D	17
sõltuvus	S	8
sõnake	S	6
sõnakõlks	S	5
sõnama	V	186
sõnaraamat	S	10
sõna	S	1730
sõnastama	V	27
sõnastus	S	10
sõnasõda	S	6
sõnatu	A	8
sõnavara	S	7
sõnavõtt	S	13
sõnnik	S	16
sõnum	S	71
sõprus	S	33
sõrg	S	13
sõrm	S	183
sõrmus	S	14
sõstar	S	6
sõtkuma	V	5
sõudma	V	15
sädelev	A	8
säde	S	13
sähvatama	V	12
säilima	V	64
säilitama	V	100
säilitamine	S	29
sängitama	V	5
säng	S	15
särama	V	51
sära	S	24
särav	A	35
särk	S	48
sätendama	V	10
sättima	V	42
säärane	P	118
säär	S	39
sääsk	S	16
säästma	V	24
sääst	S	13
söandama	V	37
sööbima	V	8
söödu	S	6
söögiisu	S	5
söögilaud	S	15
söögimaja	S	5
söögiraha	S	7
söök	S	43
sööma	V	298
söömine	S	20
sööstma	V	26
sööst	S/S	7
söötma	V	27
südalinn	S	15
südameatakk	S	5
südamelöök	S	6
südametunnistus	S	24
südamlik	A	16
süda	S	274
südaöö	S	19
sügama	V	14
sügav	A	85
sügaval	D	15
sügavale	D	17
sügavalt	D	45
sügavam	A	31
sügavik	S	12
sügavune	A	6
sügavus	S	32
sügelema	V	5
sügisene	A	29
sügis	S	171
sügisõhtu	S	5
sülg	S	9
süli	S	67
sülitama	V	38
sümbol	S	32
sümboolne	A	10
sümfooniaorkester	S	13
sümfoonia	S	11
sümfooniline	A	6
sümpaatia	S	9
sümpaatne	A	30
sümpaatselt	D	6
sümptom	S	5
sündimata	D	16
sündima	V	240
sündimine	S	6
sündinu	S	56
sündiv	A	6
sündmuskoht	S	16
sündmus	S	133
sünd	S	42
sündsusetu	A	5
sünge	A	27
süngelt	D	11
sünnimaa	S	6
sünnipäevalaps	S	7
sünnipäev	S	65
sünnis	A	5
sünnitaja	S	19
sünnitama	V	56
sünnitamine	S	5
sünnitus	S	15
sürrealism	S	7
süsimust	A/S	9
süsi	S	19
süsteemne	A	5
süsteem	S	140
süstematiseerima	V	5
süstima	V	7
süst	S/S	16
süttima	V	42
süvendama	V	18
süvenema	V	37
süvenev	A	5
süüdi	D	75
süüdimatu	A	8
süüdistaja	S	11
süüdistama	V	115
süüdistatav	A/S	10
süüdistus	S	89
süüdlane	S	25
süümepiin	S	6
süü	S	81
süütama	V	46
süütamine	S	5
süütu	A	35
süütunne	S	16
süütus	S	16
süüvima	V	7
šaht	S	5
šampanja	S	7
šanss	S	5
šokk	S	9
šokolaad	S	8
žürii	S	10
taanduma	V	32
taani	A	6
taanlane	S	11
taas	D	315
taassünd	S	5
taastama	V	50
taastamine	S	29
taastuma	V	15
taastumine	S	10
tabama	V	172
tabamine	S	9
tabamus	S	6
tabav	A	11
tabavalt	D	6
tabel	S	30
tablett	S	26
tabloo	S	7
tabu	S	5
taevakeha	S	7
taevane	A	14
taevas	S	225
tagaajamine	S	9
taga	D	499
tagahoov	S	9
tagaiste	S	15
tagajärg	S	95
tagakülg	S	8
tagala	S	5
tagamaa	S	6
tagama	V	102
tagamine	S	28
taganema	V	35
taganemine	S	7
tagant	D	153
tagantjärele	D	36
tagaotsitav	A/S	17
tagaplaan	S	6
tagapõhi	S	7
tagaratas	S	7
tagaselja	D	7
tagasiastumine	S	21
tagasi	D	1249
tagasihoidlik	A	44
tagasihoidlikult	D	5
tagasihoidlikum	A	5
tagasilöök	S	9
tagasiminek	S	6
tagasiside	S	5
tagasitee	S	16
tagasitulek	S	8
tagastama	V	35
tagastamine	S	21
tagatis	S	13
tagatuba	S	15
tagauks	S	6
taguma	V	43
tagumik	S	17
tagumine	A/S	20
tagune	S	27
tagurpidi	D	12
taha	D	232
tahapoole	D	8
tahe	A/S	65
tahes	D	68
tahes-tahtmata	D	18
tahk	S	7
tahmuma	V	6
tahtejõud	S	5
tahtev	A	9
tahtlik	A	11
tahtlikult	D	7
tahtmatult	D	19
tahtma	V	1807
tahtmine	S	80
tahumatu	A	6
tahuma	V	9
tahvel	S	16
taigen	S	16
taim	S	80
taipama	V	137
taip	S	5
tajuma	V	77
takerduma	V	24
takerdumine	S	5
takistamatult	D	5
takistama	V	74
takistus	S	44
takka	D	6
taksojuht	S	52
taksopeatus	S	14
